Customer_Ref,Customer_Hash,City,State_Full,Customer_Key
DE-CUST-4917,0x23031623,Nürtingen,Hessen,1430
DE-CUST-3172,0x5ee296f,Erding,Berlin,1431
DE-CUST-9736,0xf8432e42,Günzburg,Hessen,1432
DE-CUST-1022,0xe17a0d9a,Schleiz,Berlin,1433
DE-CUST-9022,0xe7865e76,Wittenberg,Bayern,1434
DE-CUST-3241,0x689649f8,Marktheidenfeld,Nordrhein-Westfalen,1435
DE-CUST-1763,0x816e3487,Heinsberg,Nordrhein-Westfalen,1436
DE-CUST-248,0x68e86c7,Günzburg,Bayern,1437
DE-CUST-5023,0x99965a11,Tuttlingen,Nordrhein-Westfalen,1438
DE-CUST-1313,0x11525ebe,Duderstadt,,1439
DE-CUST-3313,0x28ed0435,Augsburg,Berlin,1440
DE-CUST-2770,0xad142e14,Wiedenbrück,Nordrhein-Westfalen,1441
DE-CUST-2789,0x4c980126,Mayen,Sachsen,1442
DE-CUST-1329,0xf32d596b,Bad Liebenwerda,Sachsen,1443
DE-CUST-5020,0xfad9144e,Bischofswerda,Nordrhein-Westfalen,1444
DE-CUST-8357,0xc0c753df,Sulzbach-Rosenberg,Bayern,1445
DE-CUST-5180,0xca3afd81,Neubrandenburg,Sachsen,1446
DE-CUST-9671,0x2aa0caa9,Garmisch-Partenkirchen,Hessen,1447
DE-CUST-9759,0x82c0b8ca,Hildburghausen,Berlin,1448
DE-CUST-2908,0x41e27719,Ochsenfurt,Berlin,1449
DE-CUST-1071,0x48be9d4a,Nordhausen,Nordrhein-Westfalen,1450
DE-CUST-1812,0xca6f7ecf,Eisenhüttenstadt,Bayern,1451
DE-CUST-1830,0xbf6568c5,Pegnitz,Sachsen,1452
DE-CUST-513,0xa1a8501c,Genthin,Bayern,1453
DE-CUST-2294,0x48569de2,Burglengenfeld,Berlin,1454
DE-CUST-1487,0x6f387034,Burgdorf,Sachsen,1455
DE-CUST-4576,0xfc74536,Wanzleben,Bayern,1456
DE-CUST-3002,0x3771137f,Jüterbog,Nordrhein-Westfalen,1457
DE-CUST-8949,0x4b67c381,Fürstenwalde,Nordrhein-Westfalen,1458
DE-CUST-8200,0x9fff0cf3,Mittweida,Nordrhein-Westfalen,1459
DE-CUST-9387,0xf93206bb,Schwäbisch Gmünd,Hessen,1460
DE-CUST-3725,0x3473d9f9,Vilsbiburg,Hessen,1461
DE-CUST-5720,0xa317f10,Monschau,Bayern,1462
DE-CUST-9685,0x7d81e504,Waren,Bayern,1463
DE-CUST-8972,0x16078ae,Rottweil,Berlin,1464
DE-CUST-7162,0x74428e1a,Schwandorf,Hessen,1465
DE-CUST-1472,0xe1b0434d,Neu-Ulm,Bayern,1466
DE-CUST-5013,0x4c31d031,Hohenmölsen,Hessen,1467
DE-CUST-6833,0x61ccebc7,Viersen,Berlin,1468
DE-CUST-9770,0x2bb3933e,Kitzingen,Bayern,1469
DE-CUST-9659,0xc8e01553,Kronach,Nordrhein-Westfalen,1470
DE-CUST-396,0x130e2374,Saulgau,Nordrhein-Westfalen,1471
DE-CUST-9356,0x159f11ee,Vechta,Berlin,1472
DE-CUST-1712,0x602eac62,Hünfeld,,1473
DE-CUST-9137,0xf7707437,Goslar,Sachsen,1474
DE-CUST-8006,0x1616b0f7,Scheinfeld,Bayern,1475
DE-CUST-8202,0x540208f1,Havelberg,Bayern,1476
DE-CUST-6012,0xae21d0d8,Rosenheim,Sachsen,1477
DE-CUST-8372,0x124ae5a9,Burgdorf,Nordrhein-Westfalen,1478
DE-CUST-2640,0x263b242b,Reutlingen,Nordrhein-Westfalen,1479
DE-CUST-9126,0x6f179b9a,Grimmen,Berlin,1480
DE-CUST-5617,0x1109c957,Hannover,Berlin,1481
DE-CUST-5906,0xd383280f,Main-Höchst,Sachsen,1482
DE-CUST-5982,0x4c255584,Pfaffenhofen an der Ilm,Bayern,1483
DE-CUST-7128,0xc37859cc,Miltenberg,Nordrhein-Westfalen,1484
DE-CUST-8858,0xca0b623b,Grevenbroich,Nordrhein-Westfalen,1485
DE-CUST-8925,0x4c474351,Bad Kissingen,Sachsen,1486
DE-CUST-3273,0xfb6239e9,Kassel,Nordrhein-Westfalen,1487
DE-CUST-7065,0x6e86a36c,Emmendingen,Nordrhein-Westfalen,1488
DE-CUST-6954,0xfea17365,Tirschenreuth,Nordrhein-Westfalen,1489
DE-CUST-8582,0xb26f0b8b,Wolfratshausen,Berlin,1490
DE-CUST-6442,0xe652f30a,Lüdenscheid,Hessen,1491
DE-CUST-5324,0x5fb60251,Grafenau,Berlin,1492
DE-CUST-3463,0x7674a96b,Marienberg,Nordrhein-Westfalen,1493
DE-CUST-9286,0x46332593,Seelow,Berlin,1494
DE-CUST-6988,0x5fe4078,Saulgau,Sachsen,1495
DE-CUST-9173,0xbbc3db48,Helmstedt,Berlin,1496
DE-CUST-1909,0xe2f1ee01,Jüterbog,Hessen,1497
DE-CUST-9513,0xae7f8659,Mallersdorf,Bayern,1498
DE-CUST-4665,0x14f2d91a,Aue,Sachsen,1499
DE-CUST-2620,0x9bf4b0f5,Stade,Bayern,1500
DE-CUST-8902,0xc39ff3d5,Gardelegen,Bayern,1501
DE-CUST-1386,0x431daa4a,Backnang,Hessen,1502
DE-CUST-8119,0x178f8fb5,Stollberg,Nordrhein-Westfalen,1503
DE-CUST-5016,0x1055cd47,Crailsheim,,1504
DE-CUST-7103,0x6b98a90d,Säckingen,Bayern,1505
DE-CUST-1111,0x43c5931,Parchim,Nordrhein-Westfalen,1506
DE-CUST-3227,0x84b5f02a,Hohenstein-Ernstthal,Bayern,1507
DE-CUST-3103,0xcc63f190,Waldmünchen,Nordrhein-Westfalen,1508
DE-CUST-6634,0x14c555d7,Ueckermünde,Bayern,1509
DE-CUST-1159,0x94422deb,Schongau,Sachsen,1510
DE-CUST-4567,0x55911bea,Hettstedt,Berlin,1511
DE-CUST-9074,0x9d717175,Dinkelsbühl,Berlin,1512
DE-CUST-9806,0x913a3f84,Strausberg,Nordrhein-Westfalen,1513
DE-CUST-6611,0x5c3f6284,Eilenburg,Sachsen,1514
DE-CUST-7339,0xa588b9e,Böblingen,Nordrhein-Westfalen,1515
DE-CUST-1607,0x73da4216,Rudolstadt,Nordrhein-Westfalen,1516
DE-CUST-6591,0x8b8793b7,Gießen,Nordrhein-Westfalen,1517
DE-CUST-5072,0x7211a54e,Dinkelsbühl,Hessen,1518
DE-CUST-9578,0xefc4dd91,Ingolstadt,Berlin,1519
DE-CUST-5787,0x689955ae,Querfurt,,1520
DE-CUST-9764,0xdd37f226,Gelnhausen,Berlin,1521
DE-CUST-3493,0x963f1960,Bernburg,Sachsen,1522
DE-CUST-2002,0x1aca54d4,Sankt Goar,Sachsen,1523
DE-CUST-8400,0x5645a163,Neustadtner Waldnaab,Hessen,1524
DE-CUST-947,0xb3cd29a3,Wittmund,Bayern,1525
DE-CUST-2303,0x500f26ec,Peine,Nordrhein-Westfalen,1526
DE-CUST-7622,0x602c0d55,Plauen,Sachsen,1527
DE-CUST-5926,0xa375c97a,Niesky,Hessen,1528
DE-CUST-5738,0xe87c0e42,Aschaffenburg,Nordrhein-Westfalen,1529
DE-CUST-4278,0xfbb118ed,Witzenhausen,Berlin,1530
DE-CUST-3247,0x2c41025f,Fulda,Bayern,1531
DE-CUST-808,0xdd60fe23,Strausberg,Hessen,1532
DE-CUST-6415,0xc5b47689,Oschatz,Nordrhein-Westfalen,1533
DE-CUST-1351,0xc28d6dcf,Grimmen,Sachsen,1534
DE-CUST-6700,0xbc8db511,Feuchtwangen,Sachsen,1535
DE-CUST-6044,0x87e3424,Rottweil,Bayern,1536
DE-CUST-1895,0x20f58cee,Emmendingen,Nordrhein-Westfalen,1537
DE-CUST-6394,0xd485635f,Deggendorf,Nordrhein-Westfalen,1538
DE-CUST-926,0x615c512a,Weimar,Hessen,1539
DE-CUST-6298,0x67eaec6,Reutlingen,Berlin,1540
DE-CUST-3242,0x4855968e,Worbis,Bayern,1541
DE-CUST-45,0xbe4b0bac,Nauen,Bayern,1542
DE-CUST-1381,0x994e1630,Kötzting,Bayern,1543
DE-CUST-4878,0x66912129,Schwäbisch Hall,Berlin,1544
DE-CUST-5427,0xddf33ece,Sömmerda,Nordrhein-Westfalen,1545
DE-CUST-1559,0x7163e2f2,Wittmund,Bayern,1546
DE-CUST-7259,0x1e03cb2,Berchtesgaden,Bayern,1547
DE-CUST-1548,0x10e961de,Kamenz,Sachsen,1548
DE-CUST-2823,0x6eb53218,Wolfach,Berlin,1549
DE-CUST-5797,0x6988e953,Olpe,Sachsen,1550
DE-CUST-604,0x6d558289,Germersheim,Nordrhein-Westfalen,1551
DE-CUST-7144,0x1627d57a,Holzminden,Sachsen,1552
DE-CUST-2597,0xdc2b8d07,Beilngries,Berlin,1553
DE-CUST-4219,0x625ec516,Nördlingen,,1554
DE-CUST-7574,0xded13aac,Anklam,Sachsen,1555
DE-CUST-865,0x159e65b4,Weimar,Berlin,1556
DE-CUST-1535,0xd8811920,Vilsbiburg,Nordrhein-Westfalen,1557
DE-CUST-4481,0x7893c438,Hagenow,Nordrhein-Westfalen,1558
DE-CUST-1827,0x430a3d96,Osterode am Harz,Bayern,1559
DE-CUST-7824,0x46d1ab0e,Paderborn,Hessen,1560
DE-CUST-5830,0x37370998,Rostock,Sachsen,1561
DE-CUST-8040,0xd3a0bb34,Einbeck,Sachsen,1562
DE-CUST-6985,0xf8a17b02,Kitzingen,Hessen,1563
DE-CUST-295,0x181da436,Magdeburg,,1564
DE-CUST-3876,0x8fd47cfc,Oschatz,Nordrhein-Westfalen,1565
DE-CUST-8379,0x13b1e420,Monschau,Nordrhein-Westfalen,1566
DE-CUST-2034,0x47943ff,Viechtach,Nordrhein-Westfalen,1567
DE-CUST-7069,0xa9b15cf1,Pritzwalk,Sachsen,1568
DE-CUST-3784,0x1219d15e,Sondershausen,Nordrhein-Westfalen,1569
DE-CUST-9491,0xc8a39337,Hildburghausen,Nordrhein-Westfalen,1570
DE-CUST-3860,0x8f00ba81,Bruchsal,,1571
DE-CUST-1988,0x62b5bf90,Kelheim,Hessen,1572
DE-CUST-440,0x1a58d86a,Göttingen,Berlin,1573
DE-CUST-6504,0x142969a,Diepholz,Berlin,1574
DE-CUST-1948,0xe8186871,Ingolstadt,Berlin,1575
DE-CUST-2235,0x487eb02b,Uelzen,Hessen,1576
DE-CUST-2455,0x6a3933d7,Uelzen,Bayern,1577
DE-CUST-7273,0x83588eb2,Teterow,Nordrhein-Westfalen,1578
DE-CUST-4722,0xb331e350,Brand,Hessen,1579
DE-CUST-5455,0xe79fd8b1,Kitzingen,Nordrhein-Westfalen,1580
DE-CUST-1044,0x49423068,Groß-Gerau,Sachsen,1581
DE-CUST-7743,0x953da853,Quedlinburg,Sachsen,1582
DE-CUST-4253,0x5d113e8a,Böblingen,Sachsen,1583
DE-CUST-5891,0x143de6be,Stadtsteinach,Hessen,1584
DE-CUST-6503,0x132089e0,Warendorf,Sachsen,1585
DE-CUST-6230,0x3e56e65e,Passau,Nordrhein-Westfalen,1586
DE-CUST-9114,0x881105ff,Chemnitz,Sachsen,1587
DE-CUST-7589,0xb6e234eb,Nürtingen,Sachsen,1588
DE-CUST-6331,0xd7bd82f1,Northeim,Bayern,1589
DE-CUST-7514,0x7effa01e,Tübingen,Berlin,1590
DE-CUST-8291,0xe3843e93,Siegen,Berlin,1591
DE-CUST-5129,0x878f444a,Diepholz,Nordrhein-Westfalen,1592
DE-CUST-7015,0x8d8968ec,Eckernförde,Berlin,1593
DE-CUST-9397,0x2aecf80b,Wiedenbrück,Sachsen,1594
DE-CUST-9622,0x515abf81,Ludwigsburg,Berlin,1595
DE-CUST-4938,0x6494ed9f,Goslar,Berlin,1596
DE-CUST-8716,0xce7eea1a,Mellrichstadt,Berlin,1597
DE-CUST-145,0xbb024b0b,Rastatt,Nordrhein-Westfalen,1598
DE-CUST-5980,0xd1cec620,Dieburg,Bayern,1599
DE-CUST-9007,0xaaae4ac2,Wolgast,Sachsen,1600
DE-CUST-9177,0x922da9df,Goslar,Berlin,1601
DE-CUST-5459,0xb23f91da,Melsungen,Nordrhein-Westfalen,1602
DE-CUST-3645,0xf0a60a62,Düren,Nordrhein-Westfalen,1603
DE-CUST-5268,0x11666544,Mainburg,Bayern,1604
DE-CUST-6056,0x14bf5f6b,Schwabmünchen,Berlin,1605
DE-CUST-5117,0x4bd654be,Pirmasens,Bayern,1606
DE-CUST-2538,0xf5386f31,Torgau,Sachsen,1607
DE-CUST-1835,0x5fef2e54,Karlsruhe,Hessen,1608
DE-CUST-5941,0x646f046f,Gütersloh,Nordrhein-Westfalen,1609
DE-CUST-4742,0xd949c69,Schweinfurt,Sachsen,1610
DE-CUST-3657,0x58908ca2,Dieburg,Bayern,1611
DE-CUST-2326,0x9384b5da,Dessau,Berlin,1612
DE-CUST-6383,0xbb740a1f,Roding,Berlin,1613
DE-CUST-6084,0x7d378126,Gransee,Berlin,1614
DE-CUST-3563,0x17a7d8c1,Brandenburg,Bayern,1615
DE-CUST-9187,0x9d18393e,Kaiserslautern,Bayern,1616
DE-CUST-4307,0x7f7e76a6,Sangerhausen,Sachsen,1617
DE-CUST-4713,0x15442623,Wolfratshausen,Hessen,1618
DE-CUST-4068,0x30da221b,Kamenz,Bayern,1619
DE-CUST-5411,0x48e0998,Regensburg,Sachsen,1620
DE-CUST-8303,0x7c5fba10,Greiz,Nordrhein-Westfalen,1621
DE-CUST-7566,0x1185dbae,Dinkelsbühl,Hessen,1622
DE-CUST-2807,0x1f2e607e,Wittstock,Hessen,1623
DE-CUST-443,0xa059d7a9,Pegnitz,Hessen,1624
DE-CUST-3840,0xc1e2e24d,Hohenstein-Ernstthal,Berlin,1625
DE-CUST-8820,0x42abe47b,Hohenmölsen,Sachsen,1626
DE-CUST-8208,0xc96aeb81,Illertissen,Hessen,1627
DE-CUST-193,0x6d354e22,Neustadt am Rübenberge,Berlin,1628
DE-CUST-4696,0xd39722d0,Großenhain,Sachsen,1629
DE-CUST-445,0xea7b64d8,Eckernförde,Bayern,1630
DE-CUST-8448,0x47ed8fc5,Staffelstein,Hessen,1631
DE-CUST-1646,0x1cfc0cbe,Strasburg,Hessen,1632
DE-CUST-2343,0x5115052e,Spremberg,Bayern,1633
DE-CUST-9228,0x8181a8a,Pirmasens,Sachsen,1634
DE-CUST-8028,0x6e11ee93,Ueckermünde,Bayern,1635
DE-CUST-4929,0x7eaafb7,Viechtach,Nordrhein-Westfalen,1636
DE-CUST-3732,0xefd81af1,Eisleben,Hessen,1637
DE-CUST-2324,0x82a9dabd,Osterburg,Bayern,1638
DE-CUST-748,0x6652305,Kitzingen,Bayern,1639
DE-CUST-2814,0x7f9b3805,Teterow,Sachsen,1640
DE-CUST-468,0x3d459f9e,Fürstenwalde,Berlin,1641
DE-CUST-3952,0x7b59dff5,Amberg,Nordrhein-Westfalen,1642
DE-CUST-3996,0x5cb16a94,Hansestadttralsund,Sachsen,1643
DE-CUST-7690,0x18af10ba,Recklinghausen,Hessen,1644
DE-CUST-5832,0x8f8a69b6,Schwabmünchen,Bayern,1645
DE-CUST-4846,0x898a8aeb,Calw,Bayern,1646
DE-CUST-3303,0x995718c4,Lobenstein,Sachsen,1647
DE-CUST-2872,0xd0fb4381,Klötze,Bayern,1648
DE-CUST-369,0x424a26ed,Calau,Bayern,1649
DE-CUST-4887,0xc0a70396,Schwarzenberg,,1650
DE-CUST-3671,0x43914a43,Wesel,Nordrhein-Westfalen,1651
DE-CUST-9636,0x797bcde1,Gera,Nordrhein-Westfalen,1652
DE-CUST-5690,0x44324ccf,Gifhorn,,1653
DE-CUST-9159,0x4d4975b0,Ochsenfurt,Sachsen,1654
DE-CUST-1690,0x7f0a50d6,Fürstenwalde,Nordrhein-Westfalen,1655
DE-CUST-9869,0xd6a7c9d6,Neu-Ulm,Nordrhein-Westfalen,1656
DE-CUST-6853,0xf538855,Gardelegen,Hessen,1657
DE-CUST-7957,0xbd655315,Kötzting,Bayern,1658
DE-CUST-1849,0x3b008f6a,Strausberg,Berlin,1659
DE-CUST-4587,0x8927a1bc,Perleberg,Bayern,1660
DE-CUST-9057,0x9cb63ddc,Miltenberg,Sachsen,1661
DE-CUST-2617,0x58015ffa,Parsberg,Nordrhein-Westfalen,1662
DE-CUST-585,0x1571ddb7,Feuchtwangen,Berlin,1663
DE-CUST-4568,0xacaedee7,Duderstadt,Sachsen,1664
DE-CUST-364,0x84189c49,Pößneck,,1665
DE-CUST-719,0x15777ae9,Eisenberg,Hessen,1666
DE-CUST-9102,0x65b6c017,Hohenmölsen,Nordrhein-Westfalen,1667
DE-CUST-2521,0x2e04034d,Ueckermünde,Hessen,1668
DE-CUST-9065,0xd6810ef,Perleberg,Bayern,1669
DE-CUST-48,0x277bebdb,Backnang,Sachsen,1670
DE-CUST-8195,0x335cd4d7,Apolda,Bayern,1671
DE-CUST-2497,0x819d747,Genthin,Sachsen,1672
DE-CUST-1612,0xa6fc3e59,Kassel,Hessen,1673
DE-CUST-7755,0x11393e37,Bad Brückenau,Hessen,1674
DE-CUST-6919,0xb30589f4,Herford,Berlin,1675
DE-CUST-3413,0x2d142ba8,Duderstadt,Hessen,1676
DE-CUST-6886,0x441e6ff9,Gadebusch,Sachsen,1677
DE-CUST-992,0x8c5c3268,Stadtsteinach,Nordrhein-Westfalen,1678
DE-CUST-1518,0x44d0122f,Beeskow,Nordrhein-Westfalen,1679
DE-CUST-8184,0x277e5c8f,Roding,Hessen,1680
DE-CUST-3306,0xa67ae432,Wolfratshausen,Nordrhein-Westfalen,1681
DE-CUST-3043,0xa4000104,Kulmbach,Hessen,1682
DE-CUST-893,0x8888c97c,Riesa,Berlin,1683
DE-CUST-3790,0x49a939f2,Potsdam,Hessen,1684
DE-CUST-3693,0x30d8d14c,Gardelegen,Sachsen,1685
DE-CUST-6149,0x67455f3f,Erding,Bayern,1686
DE-CUST-1399,0x81f0a6b0,Mainburg,Sachsen,1687
DE-CUST-10,0xc7a85441,Badoberan,Bayern,1688
DE-CUST-8632,0x9fe67049,Neuss,Hessen,1689
DE-CUST-2957,0x839235a3,Neunburg vorm Wald,Bayern,1690
DE-CUST-191,0xf9a29c3c,Northeim,Hessen,1691
DE-CUST-2922,0xe31e399d,Bad Kissingen,Bayern,1692
DE-CUST-7395,0xc08b2d98,Kaiserslautern,Sachsen,1693
DE-CUST-535,0xcc571992,Regen,Sachsen,1694
DE-CUST-7578,0x7c10cd78,Koblenz,Berlin,1695
DE-CUST-9516,0xbcf53eb1,Hettstedt,Berlin,1696
DE-CUST-6419,0xcb46c49e,Ravensburg,Nordrhein-Westfalen,1697
DE-CUST-6951,0x119e6cd0,Geldern,Berlin,1698
DE-CUST-1130,0x57770981,Bad Langensalza,Berlin,1699
DE-CUST-7632,0xfb0b54f0,Soltau,,1700
DE-CUST-6324,0x2cd5323e,Stuttgart,Hessen,1701
DE-CUST-7547,0x74c078,Gelnhausen,Nordrhein-Westfalen,1702
DE-CUST-3364,0x2885e4b0,Hohenmölsen,Berlin,1703
DE-CUST-7560,0x585c85e9,Oberviechtach,Hessen,1704
DE-CUST-7944,0x807b55b3,Freising,Hessen,1705
DE-CUST-320,0xd2f56669,Roding,Hessen,1706
DE-CUST-9094,0xe4fcfb12,Schmölln,Bayern,1707
DE-CUST-5810,0xa1dfdb97,Apolda,Hessen,1708
DE-CUST-705,0xad8c534f,Nürtingen,Bayern,1709
DE-CUST-2336,0xd82b0526,Jena,Hessen,1710
DE-CUST-4820,0x3358540e,Weißwasser,Sachsen,1711
DE-CUST-152,0x66d6e040,Amberg,Hessen,1712
DE-CUST-8424,0xf124c5c6,Meiningen,Nordrhein-Westfalen,1713
DE-CUST-7066,0x4c4fb7c6,Luckenwalde,Bayern,1714
DE-CUST-5332,0x8eb6ed82,Brand,Nordrhein-Westfalen,1715
DE-CUST-7740,0xc2915294,Neunburg vorm Wald,Bayern,1716
DE-CUST-9226,0x1e8eb440,Wetzlar,Bayern,1717
DE-CUST-2965,0x4326c134,Weimar,Nordrhein-Westfalen,1718
DE-CUST-5050,0xd512b3f0,Schongau,Sachsen,1719
DE-CUST-723,0x4afacca2,Soltau,Sachsen,1720
DE-CUST-4374,0x410a4b71,Hildesheim,Sachsen,1721
DE-CUST-1021,0xe47e733,Bad Mergentheim,Berlin,1722
DE-CUST-7859,0xb7acefd1,Bad Mergentheim,Sachsen,1723
DE-CUST-9675,0x2e6bffa0,Schwarzenberg,Sachsen,1724
DE-CUST-8335,0x5c0fa9b9,Göttingen,Nordrhein-Westfalen,1725
DE-CUST-8070,0x67e88df0,Cottbus,Berlin,1726
DE-CUST-1431,0x8ae719da,Forst,Hessen,1727
DE-CUST-3864,0xab69c336,Artern,Sachsen,1728
DE-CUST-8881,0xf8f1d797,Meppen,Nordrhein-Westfalen,1729
DE-CUST-7624,0xaf7008fa,Neustadt am Rübenberge,Nordrhein-Westfalen,1730
DE-CUST-2335,0x3bd7ba5c,Niesky,Nordrhein-Westfalen,1731
DE-CUST-694,0x11eb06f2,Lüdenscheid,Bayern,1732
DE-CUST-150,0xef48e161,Sternberg,Bayern,1733
DE-CUST-4749,0xd1cb5d2b,Weißenfels,Sachsen,1734
DE-CUST-5009,0x7ab2e854,Worbis,Bayern,1735
DE-CUST-3998,0xa8c483e9,Tirschenreuth,,1736
DE-CUST-6379,0x57bf6b5c,Wittstock,Nordrhein-Westfalen,1737
DE-CUST-7360,0x9e2c6a7f,Bützow,Hessen,1738
DE-CUST-84,0xa0f00d07,Forst,Hessen,1739
DE-CUST-7668,0xdb3338be,Pinneberg,Hessen,1740
DE-CUST-9371,0xc4a16641,Garmisch-Partenkirchen,Berlin,1741
DE-CUST-326,0x5de70b95,Calau,,1742
DE-CUST-7164,0x35f14237,Celle,,1743
DE-CUST-1771,0x208b700d,Jessen,Bayern,1744
DE-CUST-6781,0x7ec739b8,Groß-Gerau,Hessen,1745
DE-CUST-1303,0x2e2cab76,Diepholz,Hessen,1746
DE-CUST-5376,0xf254e93f,Aschaffenburg,,1747
DE-CUST-8968,0xebcba1b1,Bogen,,1748
DE-CUST-7040,0x42447814,Gadebusch,Nordrhein-Westfalen,1749
DE-CUST-957,0xb2808954,Arnstadt,Nordrhein-Westfalen,1750
DE-CUST-2033,0xd91f7f86,Ravensburg,Hessen,1751
DE-CUST-4789,0x29c8e44,Borken,Nordrhein-Westfalen,1752
DE-CUST-8457,0xc22bdb60,Viechtach,Hessen,1753
DE-CUST-2234,0x1b29a53b,Peine,Berlin,1754
DE-CUST-4239,0x6e41fef7,Hamburg,Nordrhein-Westfalen,1755
DE-CUST-6527,0x8dcba649,Leipziger Land,Hessen,1756
DE-CUST-7802,0xc8cd001e,Gadebusch,Nordrhein-Westfalen,1757
DE-CUST-8474,0xa46f0231,Neubrandenburg,Berlin,1758
DE-CUST-5620,0xb1bd65ac,Chemnitz,Nordrhein-Westfalen,1759
DE-CUST-5444,0x651b8a96,Donaueschingen,Sachsen,1760
DE-CUST-1490,0xe9f4164c,Weimar,Bayern,1761
DE-CUST-2256,0x68cdaeb4,Koblenz,Nordrhein-Westfalen,1762
DE-CUST-553,0x2c91d3bc,Parsberg,Berlin,1763
DE-CUST-4416,0x2dec33a7,Vechta,Nordrhein-Westfalen,1764
DE-CUST-3760,0x8ae8f7f2,Sömmerda,Nordrhein-Westfalen,1765
DE-CUST-9546,0x11642dfb,Säckingen,Bayern,1766
DE-CUST-6348,0x85ad49b,Gelnhausen,Hessen,1767
DE-CUST-8188,0xfd143e4a,Görlitz,Bayern,1768
DE-CUST-5635,0x2094543a,Badoberan,Nordrhein-Westfalen,1769
DE-CUST-5494,0x215c8de7,Sankt Goarshausen,Berlin,1770
DE-CUST-2720,0x8316a10b,Bruchsal,Bayern,1771
DE-CUST-3511,0x8d22b921,Nauen,Hessen,1772
DE-CUST-6180,0x37378a0f,Göttingen,Bayern,1773
DE-CUST-640,0x65c5cef0,Zschopau,Bayern,1774
DE-CUST-6064,0x178227b2,München,Hessen,1775
DE-CUST-5002,0x7aa4ec2f,Bad Freienwalde,Hessen,1776
DE-CUST-1134,0xc02c3f2f,Lemgo,,1777
DE-CUST-3195,0x2eb28fff,Fürstenwalde,,1778
DE-CUST-6617,0xe969bb49,Angermünde,Nordrhein-Westfalen,1779
DE-CUST-3741,0x7895dbbd,Ribnitz-Damgarten,Sachsen,1780
DE-CUST-6898,0xa104e682,Strausberg,Sachsen,1781
DE-CUST-9661,0xe7efe41e,Marienberg,Bayern,1782
DE-CUST-6778,0x1f9b9cc2,Pasewalk,Sachsen,1783
DE-CUST-533,0xaef3239f,Ludwigsburg,Berlin,1784
DE-CUST-5747,0x7a6f9082,Bad Kissingen,Nordrhein-Westfalen,1785
DE-CUST-7186,0x3e989738,Füssen,Hessen,1786
DE-CUST-7920,0x2ba9b3f1,Starnberg,Bayern,1787
DE-CUST-8992,0x6dd58cec,Zschopau,Nordrhein-Westfalen,1788
DE-CUST-7970,0x77fc4441,Weimar,Berlin,1789
DE-CUST-895,0x8688c0fd,Borken,Bayern,1790
DE-CUST-339,0x6c6a0ab,Güstrow,,1791
DE-CUST-9590,0x40e6865a,Parsberg,Bayern,1792
DE-CUST-7521,0xe2f14258,Berchtesgaden,Sachsen,1793
DE-CUST-8879,0xa1ab17cf,Viersen,Nordrhein-Westfalen,1794
DE-CUST-7978,0x62a0d852,Rothenburg ob der Tauber,Sachsen,1795
DE-CUST-4566,0xe1cf6ac6,Eisleben,Hessen,1796
DE-CUST-1603,0xa42b5855,Bischofswerda,Hessen,1797
DE-CUST-1451,0xc69475cf,Biedenkopf,Hessen,1798
DE-CUST-5938,0x8b658f44,Feuchtwangen,Sachsen,1799
DE-CUST-6570,0x6986f86,Bergzabern,Bayern,1800
DE-CUST-4633,0x61444dd6,Naila,Hessen,1801
DE-CUST-1890,0x36eebbe6,Siegen,Berlin,1802
DE-CUST-5852,0x99086fad,Dinkelsbühl,Berlin,1803
DE-CUST-9332,0x20c42e7e,Nabburg,,1804
DE-CUST-1311,0xb6b115db,Füssen,,1805
DE-CUST-4268,0x8cf44a07,Königs Wusterhausen,Sachsen,1806
DE-CUST-9760,0x84ddd472,Burgdorf,Berlin,1807
DE-CUST-6178,0xe689710d,Melle,Nordrhein-Westfalen,1808
DE-CUST-985,0xf2de338,Böblingen,Sachsen,1809
DE-CUST-4524,0x45275033,Mayen,Nordrhein-Westfalen,1810
DE-CUST-1878,0x50e50f8b,Cuxhaven,Nordrhein-Westfalen,1811
DE-CUST-55,0x3b8d9a12,Wetzlar,,1812
DE-CUST-1888,0x65102b4,Lobenstein,Berlin,1813
DE-CUST-2376,0x7b3c3075,Burg,Nordrhein-Westfalen,1814
DE-CUST-6766,0x301dcc80,Kronach,Bayern,1815
DE-CUST-437,0xebef6f9c,Bersenbrück,Nordrhein-Westfalen,1816
DE-CUST-3739,0x68bc5a1b,Forchheim,Bayern,1817
DE-CUST-9965,0xff1cf85c,Ansbach,Nordrhein-Westfalen,1818
DE-CUST-7168,0xb33a8708,Soest,Berlin,1819
DE-CUST-5322,0xb932f5c,Marienberg,Hessen,1820
DE-CUST-6502,0x32fb8f2a,Staßfurt,Berlin,1821
DE-CUST-7898,0xaa454055,Hünfeld,Sachsen,1822
DE-CUST-4438,0xcc7c864b,Ansbach,Nordrhein-Westfalen,1823
DE-CUST-1403,0xcfb47697,Saulgau,Berlin,1824
DE-CUST-1842,0xc35b8c90,Schleiz,Berlin,1825
DE-CUST-6626,0x1cb54a1d,Gifhorn,Sachsen,1826
DE-CUST-5432,0x78261e4e,Göppingen,Hessen,1827
DE-CUST-6500,0xc93ecf4c,Großenhain,Hessen,1828
DE-CUST-3727,0xb584c880,Lüdenscheid,Hessen,1829
DE-CUST-8299,0x10e38762,Uffenheim,Berlin,1830
